9,4,1,9,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,176,1090,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5,7,9,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,214,1098,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6,6,9,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,242,1097,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,5,9,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,271,1098,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,6,9,2,0,1,0,0,0,1,,,,,,,,,,,,,,,,,300,1097,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,5,9,2,1,0,2,0,0,0,,,,,,,,,,,,,,,,,346,1098,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,0,9,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,466,1099,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,11,3,9,2,0,2,0,0,0,0,,,,,,,,,,,,,,,,,494,1098,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,12,5,9,2,0,2,0,0,0,0,,,,,,,,,,,,,,,,,517,1098,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,13,6,9,3,1,1,0,0,0,1,,,,,,,,,,,,,,,,,557,1097,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,14,6,9,3,0,1,0,0,0,1,,,,,,,,,,,,,,,,,585,1098,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,6,9,3,0,1,0,0,0,1,,,,,,,,,,,,,,,,,614,1098,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,16,6,9,3,0,1,0,0,0,1,,,,,,,,,,,,,,,,,642,1098,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17,6,9,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,670,1098,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,18,5,9,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,699,1098,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,19,3,9,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,728,1098,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,20,2,9,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,756,1098,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,21,3,9,4,1,0,3,0,0,0,,,,,,,,,,,,,,,,,803,1098,,,,,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,4,10,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,100,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,4,10,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,129,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,4,10,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,157,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,6,10,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,176,1200,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,5,10,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,214,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,4,10,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,242,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,3,10,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,271,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,4,10,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,300,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,3,10,0,1,0,2,0,0,0,,,,,,,,,,,,,,,,,346,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0,10,4,0,1,0,0,0,1,,,,,,,,,,,,,,,,,466,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,3,10,2,0,2,0,0,0,0,,,,,,,,,,,,,,,,,494,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,12,5,10,2,0,2,0,0,0,0,,,,,,,,,,,,,,,,,517,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,13,4,10,3,1,1,0,0,0,0,,,,,,,,,,,,,,,,,557,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,14,4,10,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,585,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,15,4,10,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,614,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,16,4,10,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,642,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,17,4,10,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,670,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,3,10,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,699,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,19,1,10,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,728,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,20,2,10,4,0,1,0,0,0,0,,,,,,,,,,,,,,,,,756,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,21,1,10,1,1,0,3,0,0,0,,,,,,,,,,,,,,,,,803,1201,,,,,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,6,11,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,100,1263,,,,,3,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,7,11,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,214,1263,,,,,3,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,5,11,2,1,0,1,0,0,0,,,,,,,,,,,,,,,,,346,1263,,,,,3,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,4,3,11,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,426,1263,,,,,3,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5,7,11,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,466,1263,,,,,3,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,6,6,11,3,1,0,2,0,0,0,,,,,,,,,,,,,,,,,557,1263,,,,,3,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7,5,11,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,728,1263,,,,,3,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,8,7,11,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,802,1263,,,,,3,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,9,5,11,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,844,1263,,,,,3,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,5,11,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,885,1263,,,,,3,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,3,11,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,924,1263,,,,,3,2,,
